Type,ID,Name,Address,Category,Price,AreaCode,Dates,Description
Accommodation,2572898,고현당,전북특별자치도 전주시 완산구 한지길 112-3 (풍남동3가),B02011600,67000,37,N/A,N/A
Accommodation,3531271,고흥썬밸리리조트,전라남도 고흥군 도덕면 고흥만로 1134 null,Motel,125000,38,N/A,N/A
Accommodation,2607706,곡전재,전라남도 구례군 토지면 곡전재길 15-2 null,B02011600,82000,38,N/A,N/A
Accommodation,3511367,골드마운틴하우스 (유한회사진도휴식),전라남도 진도군 고군면 원포길 226 null,Guesthouse,157000,38,N/A,N/A
Accommodation,3044523,골드브라운호텔,광주광역시 동구 백서로125번길 32-5 (금동) null,B02010900,237000,5,N/A,N/A
Accommodation,3076375,골드원호텔&스위트,제주특별자치도 서귀포시 이어도로 1032 (서호동) null,Hotel,245000,39,N/A,N/A
Accommodation,3081264,골든리버호텔,경기도 광명시 소하로92번길 6-9 (소하동) null,Hotel,175000,31,N/A,N/A
Accommodation,3081232,골든비즈니스호텔,경상남도 진주시 에나로 101 (충무공동) null,Hotel,202000,36,N/A,N/A
Accommodation,3080065,골든서울호텔,서울특별시 강서구 공항대로 663 (염창동) null,Hotel,102000,1,N/A,N/A
Accommodation,1275155,골든코스트,충청남도 태안군 근흥면 근흥로 867 null,Guesthouse,234000,34,N/A,N/A
Accommodation,2664597,골든튤립 호텔 남강,경상남도 진주시 남강로673번길 16 골든튤립에센셜 남강 (동성동),Hotel,66000,36,N/A,N/A
Accommodation,3079710,골든튤립에버 용인호텔,경기도 용인시 처인구 포곡읍 전대로78번길 19-2 null,Hotel,176000,31,N/A,N/A
Accommodation,2782945,골든튤립인천에어포트호텔,인천광역시 중구 흰바위로59번길 8 (운서동),Hotel,56000,2,N/A,N/A
Accommodation,3080089,골든호텔,서울특별시 강서구 마곡중앙6로 89 (마곡동) 뉴골든타워 9~12층,B02010900,236000,1,N/A,N/A
Accommodation,3546493,골목안채,충청남도 아산시 도고면 아산만로180번길 6-4 null,Hanok,233000,34,N/A,N/A
Accommodation,3532757,곰곰하우스,서울특별시 종로구 계동길 85-15 (계동) null,B02011600,200000,1,N/A,N/A
Accommodation,628690,곰펜션,강원특별자치도 홍천군 서면 팔봉산로 1047-4 null,Guesthouse,53000,32,N/A,N/A
Accommodation,2623597,공감호스텔 동성로(공감동성로게스트하우스),대구광역시 중구 동성로12길 9 (동문동),Camping,224000,4,N/A,N/A
Accommodation,2579485,공룡모텔,경상남도 고성군 거류면 거류로 142 null,B02010900,98000,36,N/A,N/A
Accommodation,2579512,공룡펜션,경상남도 고성군 하이면 자란만로 719-4 null,Guesthouse,92000,36,N/A,N/A
Accommodation,3068031,공방스테이,강원특별자치도 고성군 죽왕면 삼포민박촌길 8-15 null,Guesthouse,119000,32,N/A,N/A
Accommodation,3101968,공유한옥,전북특별자치도 완주군 경천면 요동길 41 null,B02011600,130000,,N/A,N/A
Accommodation,2696271,공주공산성게스트 하우스,충청남도 공주시 백미고을길 5-4 null,B02011600,189000,34,N/A,N/A
Accommodation,3076499,공주잉크관광호텔,충청남도 공주시 신관동 null,Hotel,77000,34,N/A,N/A
Accommodation,2854631,공주하숙마을,충청남도 공주시 당간지주길 21 null,Guesthouse,89000,34,N/A,N/A
Accommodation,1867806,공주한옥마을,충청남도 공주시 관광단지길 12 null,B02011600,63000,34,N/A,N/A
Accommodation,2622230,관광 꿈꾸는숲 펜션,경기도 포천시 소흘읍 죽엽산로 490 null,Guesthouse,144000,31,N/A,N/A
Accommodation,2569016,관광펜션 시실리(평창시실리펜션),강원특별자치도 평창군 진부면 탑동길 195-8 null,Guesthouse,236000,32,N/A,N/A
Accommodation,3438351,관숙,서울특별시 마포구 백범로15길 27 (대흥동) null,Camping,125000,1,N/A,N/A
Accommodation,2486105,관음사가는길펜션,제주특별자치도 제주시 산록북로 819 (아라일동),Guesthouse,150000,39,N/A,N/A
Accommodation,137324,광림모텔,강원특별자치도 속초시 청대로 2 null,B02010900,100000,32,N/A,N/A
Accommodation,3081237,광명JS부티크호텔,경기도 광명시 오리로854번길 16-18 (철산동) null,Hotel,115000,31,N/A,N/A
Accommodation,2940391,광이멀스테이,제주특별자치도 제주시 월각로 151 null,Guesthouse,192000,39,N/A,N/A
Accommodation,142874,광장호텔,부산광역시 동구 중앙대로214번길 7 null,Hotel,246000,6,N/A,N/A
Accommodation,2701047,광주 아우라 비즈니스 호텔,광주광역시 광산구 송정로1번길 28 null,Hotel,159000,5,N/A,N/A
Accommodation,2664551,광주 아우라호텔,광주광역시 광산구 송정로1번길 28 (송정동),Hotel,241000,5,N/A,N/A
Accommodation,2528117,교대게스트하우스,서울특별시 서초구 사임당로17길 116 서초삼성래미안아파트 null,Camping,161000,1,N/A,N/A
Accommodation,3438581,교동94,전북특별자치도 전주시 완산구 은행로 84-8 (교동) null,B02011600,173000,,N/A,N/A
Accommodation,2049706,교동가온,전북특별자치도 전주시 완산구 은행로 73-1 (교동),B02011600,89000,37,N/A,N/A
Accommodation,2531374,교동살래,전북특별자치도 전주시 완산구 전주천동로 66-1 null,B02011600,185000,37,N/A,N/A
Accommodation,3532992,교동스테이,강원특별자치도 춘천시 교동길 59-7 (교동) null,Camping,130000,32,N/A,N/A
Accommodation,2629550,교동외갓집,전북특별자치도 전주시 완산구 향교길 85-14 (교동),B02011600,164000,37,N/A,N/A
Accommodation,3532884,구공스테이 옥천키즈,충청북도 옥천군 이원면 지탄길 266 null,Guesthouse,150000,33,N/A,N/A
Accommodation,3101952,구공스테이 태화,경상북도 안동시 어가골아랫1길 16-1 (태화동) null,B02011600,217000,,N/A,N/A
Accommodation,3438591,구례 문 한옥 게스트 하우스,전라남도 구례군 광의면 은행정1길 27-5 null,B02011600,179000,,N/A,N/A
Accommodation,2555815,구례 자연드림파크 휴펜션,전라남도 구례군 용방면 용산로 107-66 null,B02010900,187000,38,N/A,N/A
Accommodation,3049856,구룡포 까르페 모텔,경상북도 포항시 남구 구룡포읍 호미로 249-10 null,B02010900,65000,,N/A,N/A
Accommodation,1851928,구름속의 산책 키즈풀빌라,강원특별자치도 홍천군 서면 팔봉산로 10 null,Guesthouse,247000,32,N/A,N/A
Accommodation,397834,구름위의산책,경상남도 고성군 상리면 삼상로 1312-35 null,B02010900,91000,36,N/A,N/A
Accommodation,2761805,구름위의테라스,강원특별자치도 평창군 대관령면 경강로 5413 null,Guesthouse,173000,32,N/A,N/A
Accommodation,2668091,구림전통한옥민박,전라남도 영암군 군서면 죽정서원길 5-42 null,B02011600,153000,38,N/A,N/A
Accommodation,143052,구미센츄리호텔,경상북도 구미시 3공단1로 296 (임수동) null,Hotel,112000,35,N/A,N/A
Accommodation,2571954,구쁘다 아띠야,전북특별자치도 전주시 완산구 천경로 27-1 (동서학동),Camping,92000,37,N/A,N/A
Accommodation,2539567,구월호텔,인천광역시 남동구 선수촌공원로23번길 1 null,Hotel,213000,2,N/A,N/A
Accommodation,2531281,구토란펜션,경상북도 경주시 귀계길 17-25 null,Guesthouse,119000,35,N/A,N/A
Accommodation,1884337,국제청소년센터 유스호스텔,서울특별시 강서구 금낭화로 234 null,B02010600,152000,1,N/A,N/A
Accommodation,3534675,군산 스테이 호텔,전북특별자치도 군산시 성산면 철새로 56 null,Hotel,63000,37,N/A,N/A
Accommodation,2605489,군위 상매댁(군위남천고택),대구광역시 군위군 부계면 한밤5길 19 null,B02011600,208000,4,N/A,N/A
Accommodation,2624810,굿모닝 관광펜션,충청남도 공주시 사곡면 단평길 245 null,Guesthouse,104000,34,N/A,N/A
Accommodation,397656,굿모닝가족호텔,강원특별자치도 속초시 해오름로 204 null,Motel,222000,32,N/A,N/A
Accommodation,1932079,굿모닝레지던스호텔휴,대전광역시 서구 둔산로73번길 21 (둔산동) null,Hotel,69000,3,N/A,N/A
Accommodation,3534426,굿모닝모텔,강원특별자치도 강릉시 창해로 293 (강문동) null,B02010900,67000,32,N/A,N/A
Accommodation,3044524,귀빈산장펜션,전북특별자치도 무주군 설천면 구천동1로 135-7 null,Guesthouse,214000,37,N/A,N/A
Accommodation,1992038,귀애고택,경상북도 영천시 화남면 귀호1길 37-17 null,B02011600,141000,35,N/A,N/A
Accommodation,138494,귤익는마을,제주특별자치도 서귀포시 성산읍 신천서로 11 null,Guesthouse,185000,39,N/A,N/A
Accommodation,2623572,그 여자네 집,전북특별자치도 전주시 완산구 향교길 101 (교동),B02011600,113000,37,N/A,N/A
Accommodation,1366226,그곳애,전라남도 여수시 율촌면 조화길 3 null,B02010900,233000,38,N/A,N/A
Accommodation,2917270,그라벨호텔,제주특별자치도 제주시 일주서로 7316 (외도일동) null,Hotel,194000,39,N/A,N/A
Accommodation,2907234,그라시아펜션,강원특별자치도 삼척시 근덕면 원평길 32 null,Guesthouse,185000,32,N/A,N/A
Accommodation,3469421,그라운드4,광주광역시 동구 서석로 85 (대의동) null,Camping,221000,5,N/A,N/A
Accommodation,1932645,그람피하우스,충청남도 태안군 남면 안면대로 1110-30 (남면),B02011300,119000,34,N/A,N/A
Accommodation,2913632,그랑샤리오,강원특별자치도 평창군 방림면 감동지길 104 null,Guesthouse,137000,32,N/A,N/A
Accommodation,2819450,그래비티 조선 서울 판교,경기도 성남시 분당구 판교역로146번길 2 (백현동) null,Hotel,128000,31,N/A,N/A
Accommodation,620794,그랜드 머큐어 앰배서더 창원,경상남도 창원시 성산구 원이대로 332 null,Hotel,209000,36,N/A,N/A
Accommodation,3387829,그랜드 머큐어 앰버서더 서울 용산,서울특별시 용산구 청파로20길 95 (한강로3가) null,Hotel,192000,1,N/A,N/A
Accommodation,137981,그랜드 모텔,전라남도 완도군 완도읍 개포로56번길 41 null,B02010900,226000,38,N/A,N/A
Accommodation,142728,그랜드 워커힐 서울,서울특별시 광진구 워커힐로 177 null,Hotel,144000,1,N/A,N/A
Accommodation,142769,그랜드 인터컨티넨탈 서울 파르나스,서울특별시 강남구 테헤란로 521 null,Hotel,154000,1,N/A,N/A
Accommodation,2913870,그랜드 인투라온 호텔 정선,강원특별자치도 정선군 사북읍 사북리 354-32 null,Hotel,90000,32,N/A,N/A
Accommodation,2725982,그랜드 인투라온호텔 정선,강원특별자치도 정선군 사북읍 지장천로 583 null,B02010900,67000,32,N/A,N/A
Accommodation,2818890,그랜드 조선 부산,부산광역시 해운대구 해운대해변로 292 그랜드 조선 부산 null,Hotel,130000,6,N/A,N/A
Accommodation,2819964,그랜드 조선 제주,제주특별자치도 서귀포시 중문관광로72번길 60 null,Hotel,180000,39,N/A,N/A
Accommodation,142733,그랜드 하얏트 서울,서울특별시 용산구 소월로 322 null,Hotel,229000,1,N/A,N/A
Accommodation,143090,그랜드 하얏트 인천,인천광역시 중구 영종해안남로321번길 208 null,Hotel,59000,2,N/A,N/A
Accommodation,2876795,그랜드 하얏트 제주,제주특별자치도 제주시 노연로 12 (노형동) null,Hotel,126000,39,N/A,N/A
Accommodation,3076360,그랜드메르호텔제주,제주특별자치도 서귀포시 논짓물로 45 (하예동) null,Hotel,171000,39,N/A,N/A
Accommodation,2651804,그랜드모텔[한국관광 품질인증/Korea Quality],충청남도 예산군 예산읍 충서로 1344 null,B02010900,122000,34,N/A,N/A
Accommodation,2652384,그랜드시티호텔 창원[한국관광 품질인증/Korea Quality],경상남도 창원시 성산구 중앙대로 78 null,Hotel,57000,36,N/A,N/A
Accommodation,3470441,그랩 디 오션 송도,부산광역시 서구 송도해변로 97 (암남동) null,Hotel,207000,6,N/A,N/A
Accommodation,2816102,그레이193호텔,"부산광역시 수영구 광안해변로278번길 42 오션브릿지 B동 5층, 6층",Hotel,134000,6,N/A,N/A
Accommodation,3469422,그레이70호텔,경상남도 거제시 사등면 성포로 319 null,B02010900,216000,36,N/A,N/A
Accommodation,2902806,그레이호텔,강원특별자치도 강릉시 하슬라로192번길 6 (교동) null,Hotel,65000,32,N/A,N/A
Accommodation,3438659,그루브하우스,서울특별시 동대문구 서울시립대로25길 10 (전농동) B101호,Camping,231000,1,N/A,N/A
Accommodation,2761408,그리네펜션,강원특별자치도 평창군 봉평면 흥정계곡1길 30 null,Guesthouse,248000,32,N/A,N/A
Accommodation,2622064,그린게스트하우스(Green guest house),인천광역시 서구 청라루비로42번길 6-4 (청라동),Camping,109000,2,N/A,N/A
Accommodation,3018583,그린랜드,경기도 양주시 장흥면 유원지로 279 null,Guesthouse,181000,31,N/A,N/A
Accommodation,137644,그린모텔,강원특별자치도 철원군 동송읍 창동로 2405 null,B02010900,75000,32,N/A,N/A
Accommodation,232291,그린빌펜션,전라남도 보성군 보성읍 사동길 52-2 null,Guesthouse,71000,38,N/A,N/A
Accommodation,733624,그린사이드,제주특별자치도 서귀포시 천제연로 51 (색달동),Guesthouse,96000,39,N/A,N/A
Accommodation,3081864,그린피아관광호텔,경기도 화성시 세자로 438 (안녕동) null,Hotel,218000,31,N/A,N/A
Accommodation,2913767,그린향펜션,강원특별자치도 삼척시 근덕면 용화안길 81-6 null,Guesthouse,148000,32,N/A,N/A
Accommodation,685661,그린힐펜션,경기도 포천시 영북면 여우고개로234번길 16 null,Guesthouse,77000,31,N/A,N/A
Accommodation,138597,그림리조트,제주특별자치도 제주시 서해안로 620-1 (용담삼동),Guesthouse,79000,39,N/A,N/A
Accommodation,707849,그림속풍경 펜션,충청남도 태안군 남면 진산1길 277-115 null,Guesthouse,141000,34,N/A,N/A
Accommodation,2574134,그림일기(그림일기펜션),충청남도 태안군 남면 청포대길 76-5 null,Guesthouse,246000,34,N/A,N/A
Accommodation,2610815,그림하우스,부산광역시 해운대구 송정구덕포길 64 (송정동),Camping,118000,6,N/A,N/A
Accommodation,3514681,글래드 강남 코엑스센터,서울특별시 강남구 테헤란로 610 (대치동) null,Hotel,161000,1,N/A,N/A
Accommodation,3465927,글래드 마포,서울특별시 마포구 마포대로 92 (도화동) null,Hotel,116000,1,N/A,N/A
Accommodation,3492920,글래드 여의도,서울특별시 영등포구 의사당대로 16 (여의도동) null,Hotel,174000,1,N/A,N/A
Accommodation,2571937,글렌즈 게스트하우스(글렌즈게스트하우스),대구광역시 중구 달구벌대로445길 16-13 (삼덕동3가) 2~3층,Camping,69000,4,N/A,N/A
Accommodation,3532713,글로리 인 연신내,"서울특별시 은평구 통일로78길 26-9 (불광동, 불광트레비앙) 301호",Glamping,176000,1,N/A,N/A
Accommodation,3470411,글로리즈펜션,전북특별자치도 부안군 변산면 변산해변로 796 null,Guesthouse,98000,37,N/A,N/A
Accommodation,641808,글로리펜션,경상남도 거제시 남부면 거제남서로 306-16 null,Guesthouse,192000,36,N/A,N/A
Accommodation,2708337,글로스터호텔 인천,인천광역시 남동구 소래역로 36 null,Hotel,125000,2,N/A,N/A
Accommodation,3089186,글로스터호텔 제주,제주특별자치도 제주시 삼무로 57 (연동) null,Hotel,56000,39,N/A,N/A
Accommodation,3533003,글림풀빌라,강원특별자치도 양양군 현남면 동산큰길 11 null,Camping,96000,32,N/A,N/A
Accommodation,137477,금강산콘도,강원특별자치도 고성군 현내면 금강산로 416 null,Motel,206000,32,N/A,N/A
Accommodation,2570576,금농헌,전북특별자치도 전주시 완산구 관선5길 32-3 (남노송동),B02011600,156000,37,N/A,N/A
Accommodation,3047975,금단영[한국관광 품질인증/Korea Quality],제주특별자치도 제주시 한경면 일주서로 4466 null,Guesthouse,81000,39,N/A,N/A
Accommodation,2574164,금마관,전북특별자치도 익산시 금마면 고도8길 3 null,B02011600,56000,37,N/A,N/A
Accommodation,136416,금수장관광호텔,광주광역시 동구 무등로321번길 2 null,Hotel,67000,5,N/A,N/A
Accommodation,3533113,금천재,전라남도 나주시 금천면 금영로 954-14 null,B02011600,247000,38,N/A,N/A
Accommodation,2593245,기린모텔,전북특별자치도 무주군 무주읍 단천로 74 null,B02010900,247000,37,N/A,N/A
Accommodation,2575832,눈꽃여행,전북특별자치도 무주군 설천면 내배방길 22 null,Guesthouse,107000,37,N/A,N/A
